ID,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
1360,2004,Alzheimer's disease (G30),Alzheimer's disease,Maryland,905,18.3
1361,2003,Alzheimer's disease (G30),Alzheimer's disease,Maryland,865,17.8
1362,2002,Alzheimer's disease (G30),Alzheimer's disease,Maryland,866,18.4
1363,2001,Alzheimer's disease (G30),Alzheimer's disease,Maryland,948,20.5
1364,2000,Alzheimer's disease (G30),Alzheimer's disease,Maryland,811,18
1365,1999,Alzheimer's disease (G30),Alzheimer's disease,Maryland,681,15.4
1366,2016,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1708,18.6
1367,2015,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1815,20.2
1368,2014,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1688,19
1369,2013,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1699,19.4
1370,2012,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1713,19.8
1371,2011,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1819,21.2
1372,2010,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1773,21.2
1373,2009,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1700,20.6
1374,2008,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1832,22.5
1375,2007,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1695,21.1
1376,2006,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1560,19.8
1377,2005,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1638,21.1
1378,2004,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1673,22
1379,2003,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1609,21.3
1380,2002,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1570,21.2
1381,2001,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1533,20.9
1382,2000,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1433,19.8
1383,1999,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,1182,16.5
1384,2016,Alzheimer's disease (G30),Alzheimer's disease,Michigan,4249,33.6
1385,2015,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3771,30.1
1386,2014,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3349,27
1387,2013,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3220,26.4
1388,2012,Alzheimer's disease (G30),Alzheimer's disease,Michigan,3064,25.6
1389,2011,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2876,24.6
1390,2010,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2736,24
1391,2009,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2578,22.9
1392,2008,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2739,24.8
1393,2007,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2432,22.4
1394,2006,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2331,22
1395,2005,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2359,22.9
1396,2004,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2232,22
1397,2003,Alzheimer's disease (G30),Alzheimer's disease,Michigan,2133,21.4
1398,2002,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1958,20
1399,2001,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1803,18.8
1400,2000,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1646,17.5
1401,1999,Alzheimer's disease (G30),Alzheimer's disease,Michigan,1431,15.4
1402,2016,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,2219,31.8
1403,2015,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1789,26
1404,2014,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1628,24.2
1405,2013,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1427,21.5
1406,2012,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1445,22.2
1407,2011,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1451,22.8
1408,2010,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1451,23.4
1409,2009,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1358,22.2
1410,2008,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1344,22.3
1411,2007,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1179,19.9
1412,2006,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1299,22.6
1413,2005,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1320,23.5
1414,2004,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1231,22.3
1415,2003,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1243,22.7
1416,2002,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1192,22.3
1417,2001,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1173,22.1
1418,2000,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1154,22.2
1419,1999,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,1083,21.1
1420,2016,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,1485,45.8
1421,2015,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,1402,44.1
1422,2014,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,1098,35.2
1423,2013,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,925,30.1
1424,2012,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,923,30.7
1425,2011,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,975,33.6
1426,2010,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,927,32.6
1427,2009,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,900,32.1
1428,2008,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,916,32.9
1429,2007,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,797,28.9
1430,2006,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,744,27.4
1431,2005,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,721,26.6
1432,2004,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,630,23.7
1433,2003,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,583,22
1434,2002,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,574,21.6
1435,2001,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,449,16.8
1436,2000,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,443,16.5
1437,1999,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,356,13.3
1438,2016,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2302,30
1439,2015,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2173,28.7
1440,2014,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2053,27.4
1441,2013,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2026,27.5
1442,2012,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1863,25.9
1443,2011,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1927,27.4
1444,2010,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1986,28.8
1445,2009,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1728,25.5
1446,2008,Alzheimer's disease (G30),Alzheimer's disease,Missouri,2010,30
1447,2007,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1681,25.5
1448,2006,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1632,25.1
1449,2005,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1635,25.6
1450,2004,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1381,21.9
1451,2003,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1293,20.6
1452,2002,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1187,19
1453,2001,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1106,17.8
1454,2000,Alzheimer's disease (G30),Alzheimer's disease,Missouri,1096,17.8
1455,1999,Alzheimer's disease (G30),Alzheimer's disease,Missouri,914,15
1456,2016,Alzheimer's disease (G30),Alzheimer's disease,Montana,314,22.6
1457,2015,Alzheimer's disease (G30),Alzheimer's disease,Montana,277,20.7
1458,2014,Alzheimer's disease (G30),Alzheimer's disease,Montana,253,19.2
1459,2013,Alzheimer's disease (G30),Alzheimer's disease,Montana,267,20.7
1460,2012,Alzheimer's disease (G30),Alzheimer's disease,Montana,265,20.8
1461,2011,Alzheimer's disease (G30),Alzheimer's disease,Montana,258,20.7
1462,2010,Alzheimer's disease (G30),Alzheimer's disease,Montana,302,25.2
1463,2009,Alzheimer's disease (G30),Alzheimer's disease,Montana,256,21.6
1464,2008,Alzheimer's disease (G30),Alzheimer's disease,Montana,294,25.4
1465,2007,Alzheimer's disease (G30),Alzheimer's disease,Montana,260,22.6
1466,2006,Alzheimer's disease (G30),Alzheimer's disease,Montana,226,20.1
1467,2005,Alzheimer's disease (G30),Alzheimer's disease,Montana,267,24.6
1468,2004,Alzheimer's disease (G30),Alzheimer's disease,Montana,228,21.5
1469,2003,Alzheimer's disease (G30),Alzheimer's disease,Montana,235,22.7
1470,2002,Alzheimer's disease (G30),Alzheimer's disease,Montana,285,27.9
1471,2001,Alzheimer's disease (G30),Alzheimer's disease,Montana,249,24.9
1472,2000,Alzheimer's disease (G30),Alzheimer's disease,Montana,219,22.4
1473,1999,Alzheimer's disease (G30),Alzheimer's disease,Montana,205,21.4
1474,2016,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,634,26.2
1475,2015,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,598,24.8
1476,2014,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,515,21.9
1477,2013,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,557,23.6
1478,2012,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,570,24.4
1479,2011,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,597,26
1480,2010,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,565,24.9
1481,2009,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,573,25.6
1482,2008,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,610,27.3
1483,2007,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,512,23.5
1484,2006,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,500,23.3
1485,2005,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,473,22.3
1486,2004,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,459,22
1487,2003,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,461,22.2
1488,2002,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,460,22.3
1489,2001,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,430,21
1490,2000,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,353,17.4
1491,1999,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,331,16.3
1492,2016,Alzheimer's disease (G30),Alzheimer's disease,Nevada,686,24.6
1493,2015,Alzheimer's disease (G30),Alzheimer's disease,Nevada,874,32.9
1494,2014,Alzheimer's disease (G30),Alzheimer's disease,Nevada,606,23.8
1495,2013,Alzheimer's disease (G30),Alzheimer's disease,Nevada,448,18.4
1496,2012,Alzheimer's disease (G30),Alzheimer's disease,Nevada,356,15.3
1497,2011,Alzheimer's disease (G30),Alzheimer's disease,Nevada,349,15.8
1498,2010,Alzheimer's disease (G30),Alzheimer's disease,Nevada,296,14.2
1499,2009,Alzheimer's disease (G30),Alzheimer's disease,Nevada,312,15.5
1500,2008,Alzheimer's disease (G30),Alzheimer's disease,Nevada,279,14.5
1501,2007,Alzheimer's disease (G30),Alzheimer's disease,Nevada,248,13.4
1502,2006,Alzheimer's disease (G30),Alzheimer's disease,Nevada,281,15.9
1503,2005,Alzheimer's disease (G30),Alzheimer's disease,Nevada,310,18.1
1504,2004,Alzheimer's disease (G30),Alzheimer's disease,Nevada,292,18.2
1505,2003,Alzheimer's disease (G30),Alzheimer's disease,Nevada,309,19.6
1506,2002,Alzheimer's disease (G30),Alzheimer's disease,Nevada,253,17.3
1507,2001,Alzheimer's disease (G30),Alzheimer's disease,Nevada,211,14.9
1508,2000,Alzheimer's disease (G30),Alzheimer's disease,Nevada,195,14.5
1509,1999,Alzheimer's disease (G30),Alzheimer's disease,Nevada,174,13.6
1510,2016,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,430,24.8
1511,2015,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,432,25.5
1512,2014,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,396,24
1513,2013,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,351,21.5
1514,2012,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,392,25.1
1515,2011,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,395,25.7
1516,2010,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,396,26.9
1517,2009,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,367,25
1518,2008,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,393,27.4
1519,2007,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,418,29.5
1520,2006,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,372,27.1
1521,2005,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,376,28.3
1522,2004,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,331,25.9
1523,2003,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,286,23
1524,2002,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,311,25.6
1525,2001,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,305,25.6
1526,2000,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,273,23.4
1527,1999,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,266,23.2
1528,2016,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,2435,21.1
1529,2015,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,2260,19.8
1530,2014,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1962,17.4
1531,2013,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1812,16.3
1532,2012,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1881,17.1
1533,2011,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1960,18.2
1534,2010,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1878,17.7
1535,2009,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1872,17.9
1536,2008,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1857,18.2
1537,2007,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1823,18.2
1538,2006,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1649,16.9
1539,2005,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1815,19
1540,2004,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1711,18.3
1541,2003,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1636,17.7
1542,2002,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1522,16.7
1543,2001,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1376,15.3
1544,2000,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1267,14.4
1545,1999,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,1041,12
1546,2016,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,583,23.5
1547,2015,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,483,19.9
1548,2014,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,442,18.9
1549,2013,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,339,14.9
1550,2012,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,373,17.1
1551,2011,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,423,19.8
1552,2010,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,343,16.8
1553,2009,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,373,18.6
1554,2008,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,366,19
1555,2007,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,322,17.1
1556,2006,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,348,19.3
1557,2005,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,327,18.7
1558,2004,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,328,19.3
1559,2003,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,360,21.6
1560,2002,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,325,19.9
1561,2001,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,297,18.6
1562,2000,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,275,17.7
1563,1999,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,248,16.4
1564,2016,Alzheimer's disease (G30),Alzheimer's disease,New York,3349,13.1
1565,2015,Alzheimer's disease (G30),Alzheimer's disease,New York,3174,12.6
1566,2014,Alzheimer's disease (G30),Alzheimer's disease,New York,2639,10.7
1567,2013,Alzheimer's disease (G30),Alzheimer's disease,New York,2556,10.4
1568,2012,Alzheimer's disease (G30),Alzheimer's disease,New York,2640,10.9
1569,2011,Alzheimer's disease (G30),Alzheimer's disease,New York,2563,10.8
1570,2010,Alzheimer's disease (G30),Alzheimer's disease,New York,2616,11.3
1571,2009,Alzheimer's disease (G30),Alzheimer's disease,New York,2396,10.5
1572,2008,Alzheimer's disease (G30),Alzheimer's disease,New York,2303,10.3
1573,2007,Alzheimer's disease (G30),Alzheimer's disease,New York,1999,9.1
1574,2006,Alzheimer's disease (G30),Alzheimer's disease,New York,2021,9.4
1575,2005,Alzheimer's disease (G30),Alzheimer's disease,New York,2065,9.7
1576,2004,Alzheimer's disease (G30),Alzheimer's disease,New York,1989,9.5
1577,2003,Alzheimer's disease (G30),Alzheimer's disease,New York,1866,9
1578,2002,Alzheimer's disease (G30),Alzheimer's disease,New York,1803,8.9
1579,2001,Alzheimer's disease (G30),Alzheimer's disease,New York,1705,8.5
1580,2000,Alzheimer's disease (G30),Alzheimer's disease,New York,1539,7.8
1581,1999,Alzheimer's disease (G30),Alzheimer's disease,New York,1357,7
1582,2016,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,4153,37.2
1583,2015,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,3803,34.8
1584,2014,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,3246,30.5
1585,2013,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2872,27.7
1586,2012,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2850,28.4
1587,2011,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2828,29.3
1588,2010,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2817,30.3
1589,2009,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2646,29.2
1590,2008,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2624,29.8
1591,2007,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2460,28.7
1592,2006,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2265,27.3
1593,2005,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2417,30.5
1594,2004,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2188,28.4
1595,2003,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,2145,28.3
1596,2002,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1962,26.6
1597,2001,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1786,24.6
1598,2000,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1725,24.3
1599,1999,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,1456,20.8
1600,2016,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,361,35.3
1601,2015,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,376,36.7
1602,2014,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,364,36.2
1603,2013,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,363,36.6
1604,2012,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,364,36.6
1605,2011,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,410,41.5
1606,2010,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,361,37.2
1607,2009,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,366,39
1608,2008,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,312,33.1
1609,2007,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,395,42
1610,2006,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,318,34.4
1611,2005,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,287,31.5
1612,2004,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,313,34.4
1613,2003,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,336,37.5
1614,2002,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,294,33.7
1615,2001,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,224,25.5
1616,2000,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,209,24
1617,1999,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,155,18.1
1618,2016,Alzheimer's disease (G30),Alzheimer's disease,Ohio,5031,33.4
1619,2015,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4643,31.1
1620,2014,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4083,27.7
1621,2013,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3798,26
1622,2012,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3935,27.4
1623,2011,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4037,28.5
1624,2010,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4109,29.7
1625,2009,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3879,28.5
1626,2008,Alzheimer's disease (G30),Alzheimer's disease,Ohio,4285,32
1627,2007,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3671,27.9
1628,2006,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3565,27.7
1629,2005,Alzheimer's disease (G30),Alzheimer's disease,Ohio,3478,27.7
1630,2004,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2927,23.7
1631,2003,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2902,23.7
1632,2002,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2599,21.7
1633,2001,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2367,20
1634,2000,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2295,19.7
1635,1999,Alzheimer's disease (G30),Alzheimer's disease,Ohio,2099,18.2
1636,2016,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1590,36.1
1637,2015,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1498,34.7
1638,2014,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1227,28.9
1639,2013,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1145,27.6
1640,2012,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1069,26.3
1641,2011,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1130,28.2
1642,2010,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1015,26.1
1643,2009,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,993,25.8
1644,2008,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1061,28
1645,2007,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,927,24.8
1646,2006,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,928,25.2
1647,2005,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,1012,28
1648,2004,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,867,24.2
1649,2003,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,794,22.1
1650,2002,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,754,21.1
1651,2001,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,682,19
1652,2000,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,638,17.7
1653,1999,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,553,15.4
1654,2016,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1786,34.8
1655,2015,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1652,33
1656,2014,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1411,28.5
1657,2013,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1312,27.2
1658,2012,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1326,27.9
1659,2011,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1324,28.3
1660,2010,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1300,28.5
1661,2009,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1212,27.3
1662,2008,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1302,29.8
1663,2007,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1200,27.9
1664,2006,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1231,29.4
1665,2005,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1239,30.5
1666,2004,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1262,31.8
1667,2003,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1157,29.8
1668,2002,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1124,29.6
1669,2001,Alzheimer's disease (G30),Alzheimer's disease,Oregon,1030,27.6
1670,2000,Alzheimer's disease (G30),Alzheimer's disease,Oregon,910,25
1671,1999,Alzheimer's disease (G30),Alzheimer's disease,Oregon,866,24.1
1672,2016,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,4185,21.7
1673,2015,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,4012,21
1674,2014,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3486,18.3
1675,2013,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3271,17.4
1676,2012,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3505,18.9
1677,2011,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3496,19.1
1678,2010,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3591,20
1679,2009,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3547,20
1680,2008,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3863,22.1
1681,2007,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3505,20.3
1682,2006,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3311,19.6
1683,2005,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3429,20.7
1684,2004,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,3277,20.2
1685,2003,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2952,18.3
1686,2002,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2823,17.8
1687,2001,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2753,17.6
1688,2000,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2542,16.5
1689,1999,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,2192,14.4
1690,2016,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,422,26.7
1691,2015,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,453,28.8
1692,2014,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,403,25.9
1693,2013,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,346,22.3
1694,2012,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,299,19.8
1695,2011,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,320,21.1
1696,2010,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,338,22.6
1697,2009,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,321,21.7
1698,2008,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,359,24.4
