ID,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
3440,2012,Chronic lower respiratory diseases (J40-J47),CLRD,New York,7034,31.1
3441,2011,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6963,31.5
3442,2010,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6847,31.4
3443,2009,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6740,31.4
3444,2008,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6919,32.6
3445,2007,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6561,31.3
3446,2006,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6329,30.5
3447,2005,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6818,33.2
3448,2004,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6786,33.4
3449,2003,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6709,33.3
3450,2002,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6966,34.9
3451,2001,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6906,35
3452,2000,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6784,34.9
3453,1999,Chronic lower respiratory diseases (J40-J47),CLRD,New York,7086,36.9
3454,2016,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,5311,44.8
3455,2015,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,5221,45.5
3456,2014,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,5023,45.1
3457,2013,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4987,46.3
3458,2012,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4844,46.4
3459,2011,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4708,46.7
3460,2010,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4495,46.1
3461,2009,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4329,45.4
3462,2008,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4572,49.3
3463,2007,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4231,46.9
3464,2006,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4017,45.8
3465,2005,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4149,49.2
3466,2004,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3625,43.9
3467,2003,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3887,48.2
3468,2002,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3674,46.6
3469,2001,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3514,45.6
3470,2000,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3699,48.9
3471,1999,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3591,48
3472,2016,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,314,34.7
3473,2015,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,351,40
3474,2014,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,317,36.1
3475,2013,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,331,38.2
3476,2012,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,306,35.3
3477,2011,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,342,39.6
3478,2010,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,356,43.1
3479,2009,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,341,41.6
3480,2008,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,355,43.4
3481,2007,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,265,32.7
3482,2006,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,283,34.4
3483,2005,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,272,34.4
3484,2004,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,273,34.6
3485,2003,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,302,39.1
3486,2002,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,322,41.8
3487,2001,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,308,39.6
3488,2000,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,295,38.6
3489,1999,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,273,35.8
3490,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,7015,47.5
3491,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,7211,49.6
3492,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6765,47.2
3493,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,7007,49.7
3494,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,7070,51.2
3495,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6996,51.7
3496,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6717,50.5
3497,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6642,50.4
3498,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6928,53.3
3499,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6454,50.4
3500,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6054,47.9
3501,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6580,52.8
3502,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5896,47.8
3503,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5927,48.5
3504,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,6063,50.2
3505,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5881,49.3
3506,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5983,50.6
3507,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5858,49.9
3508,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2794,61.4
3509,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2924,65.8
3510,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2772,63.3
3511,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2680,62.4
3512,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2585,61.4
3513,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2637,63.8
3514,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2720,67.4
3515,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2595,65.1
3516,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2694,68.9
3517,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2386,62.1
3518,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2192,57.6
3519,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2368,63.6
3520,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1985,53.9
3521,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2160,59
3522,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1988,54.8
3523,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1922,53.3
3524,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1980,55.2
3525,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,1751,49.3
3526,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,2080,40.4
3527,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,2119,42.4
3528,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1955,40.1
3529,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,2029,43
3530,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1915,42.2
3531,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,2023,45.1
3532,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1971,45.3
3533,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1943,45.3
3534,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1951,46.6
3535,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1892,46.1
3536,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1828,45.6
3537,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1837,47
3538,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1778,46.7
3539,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1819,48.5
3540,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1845,50.2
3541,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1726,47.9
3542,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1677,47.5
3543,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1765,50.4
3544,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6523,36.8
3545,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6664,38.1
3546,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6422,37
3547,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6716,39.3
3548,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6550,38.8
3549,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6627,39.7
3550,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6202,37.9
3551,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6432,39.6
3552,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6767,42
3553,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6077,38.1
3554,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,5621,35.6
3555,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6149,39.3
3556,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,5978,38.6
3557,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6046,39.2
3558,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6017,39.3
3559,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,5845,38.6
3560,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6079,40.3
3561,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6141,41.1
3562,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,445,31.3
3563,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,510,36.9
3564,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,505,36
3565,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,476,34.7
3566,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,504,36.9
3567,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,526,39.5
3568,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,507,38.5
3569,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,511,39.8
3570,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,478,37.3
3571,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,421,32.5
3572,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,485,38.1
3573,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,523,40.6
3574,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,463,36.3
3575,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,495,39
3576,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,521,41.5
3577,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,511,41.3
3578,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,500,40.4
3579,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,495,40.6
3580,2016,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2870,47.5
3581,2015,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2908,49.9
3582,2014,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2715,48.2
3583,2013,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2756,50.8
3584,2012,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2467,46.9
3585,2011,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2402,47.6
3586,2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2264,46.3
3587,2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2317,48.2
3588,2008,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2266,48.5
3589,2007,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2036,44.9
3590,2006,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1935,44
3591,2005,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1977,46.7
3592,2004,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1792,43.5
3593,2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1913,47.4
3594,2002,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1889,48.1
3595,2001,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1731,44.8
3596,2000,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1730,45.8
3597,1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1752,47
3598,2016,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,426,38.3
3599,2015,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,502,45.3
3600,2014,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,441,40.8
3601,2013,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,416,39.3
3602,2012,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,481,45.7
3603,2011,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,486,47.4
3604,2010,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,451,46
3605,2009,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,440,44.9
3606,2008,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,491,50.7
3607,2007,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,457,48
3608,2006,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,376,40.1
3609,2005,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,440,48.1
3610,2004,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,391,42.9
3611,2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,379,42.9
3612,2002,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,383,43.2
3613,2001,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,362,41.7
3614,2000,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,383,43.6
3615,1999,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,335,38.6
3616,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,4318,54.7
3617,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,4239,54.9
3618,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3969,52.5
3619,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3904,53.2
3620,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3695,51.8
3621,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3658,52.7
3622,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3551,52.7
3623,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3503,52.9
3624,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3545,54.7
3625,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3167,50
3626,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2980,48.1
3627,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3185,52.9
3628,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2987,50.7
3629,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3067,52.8
3630,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3011,52.7
3631,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2941,52.2
3632,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2887,52.1
3633,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,2748,49.9
3634,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,10107,39.5
3635,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,10231,41.3
3636,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9668,40.5
3637,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9800,42.4
3638,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9524,42.7
3639,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9097,42.3
3640,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8921,43
3641,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8649,42.6
3642,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8874,45.1
3643,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,8107,42.2
3644,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7639,40.8
3645,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7988,44.1
3646,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7402,41.9
3647,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7567,43.8
3648,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7720,45.7
3649,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7739,46.7
3650,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7286,44.7
3651,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7518,46.8
3652,2016,Chronic lower respiratory diseases (J40-J47),CLRD,United States,154596,40.6
3653,2015,Chronic lower respiratory diseases (J40-J47),CLRD,United States,155041,41.6
3654,2014,Chronic lower respiratory diseases (J40-J47),CLRD,United States,147101,40.5
3655,2013,Chronic lower respiratory diseases (J40-J47),CLRD,United States,149205,42.1
3656,2012,Chronic lower respiratory diseases (J40-J47),CLRD,United States,143489,41.5
3657,2011,Chronic lower respiratory diseases (J40-J47),CLRD,United States,142943,42.5
3658,2010,Chronic lower respiratory diseases (J40-J47),CLRD,United States,138080,42.2
3659,2009,Chronic lower respiratory diseases (J40-J47),CLRD,United States,137353,42.7
3660,2008,Chronic lower respiratory diseases (J40-J47),CLRD,United States,141090,44.7
3661,2007,Chronic lower respiratory diseases (J40-J47),CLRD,United States,127924,41.4
3662,2006,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124583,41
3663,2005,Chronic lower respiratory diseases (J40-J47),CLRD,United States,130933,43.9
3664,2004,Chronic lower respiratory diseases (J40-J47),CLRD,United States,121987,41.6
3665,2003,Chronic lower respiratory diseases (J40-J47),CLRD,United States,126382,43.7
3666,2002,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124816,43.9
3667,2001,Chronic lower respiratory diseases (J40-J47),CLRD,United States,123013,43.9
3668,2000,Chronic lower respiratory diseases (J40-J47),CLRD,United States,122009,44.2
3669,1999,Chronic lower respiratory diseases (J40-J47),CLRD,United States,124181,45.4
3670,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,875,35.8
3671,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,811,33.9
3672,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,757,32.6
3673,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,718,32
3674,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,663,30.6
3675,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,647,30.2
3676,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,671,33.2
3677,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,581,29.5
3678,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,638,33.3
3679,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,617,33.2
3680,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,591,32.9
3681,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,592,34.4
3682,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,595,35.6
3683,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,569,35
3684,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,603,38.1
3685,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,525,33.9
3686,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,524,34.6
3687,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,559,37.6
3688,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,355,41.3
3689,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,357,42.3
3690,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,333,41.2
3691,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,353,44.1
3692,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,364,46.3
3693,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,349,45.5
3694,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,335,45.3
3695,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,364,49.3
3696,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,341,47.6
3697,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,316,45
3698,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,320,46.5
3699,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,381,57.1
3700,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,296,45
3701,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,301,46.2
3702,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,276,43.1
3703,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,305,48.5
3704,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,312,50.5
3705,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,300,49.2
3706,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3233,34.6
3707,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3370,37.1
3708,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3108,35.3
3709,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3181,37.3
3710,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3070,36.9
3711,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3112,38.6
3712,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2969,38.1
3713,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3013,39.6
3714,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3023,40.6
3715,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2770,38.3
3716,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2697,38
3717,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2897,41.8
3718,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2730,40.4
3719,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2983,45
3720,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2752,42.2
3721,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2744,43.1
3722,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2820,45.1
3723,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2699,43.8
3724,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3036,37.3
3725,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3154,39.7
3726,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2916,37.9
3727,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2933,39.4
3728,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2955,41
3729,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,3080,44
3730,2010,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2737,40.4
3731,2009,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2933,44.3
3732,2008,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2930,45.6
3733,2007,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2684,42.8
3734,2006,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2662,43.5
3735,2005,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2699,45.4
3736,2004,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2549,43.8
3737,2003,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2652,46.6
3738,2002,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2721,48.6
3739,2001,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2634,48.1
3740,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2644,49.3
3741,1999,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2713,51.2
3742,2016,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1599,62.1
3743,2015,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1628,64.6
3744,2014,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1578,63
3745,2013,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1590,64.6
3746,2012,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1524,62.4
3747,2011,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1571,66.1
3748,2010,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1482,62.7
3749,2009,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1490,63.9
3750,2008,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1590,68.9
3751,2007,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1331,58.3
3752,2006,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1267,56.3
3753,2005,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1350,60.5
3754,2004,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1225,55.6
3755,2003,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1296,59.2
3756,2002,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1228,56.6
3757,2001,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1273,59.2
3758,2000,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1345,62.9
3759,1999,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1236,57.9
3760,2016,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2786,38.3
3761,2015,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2846,39.3
3762,2014,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2759,39.3
3763,2013,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2789,40.3
3764,2012,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2524,37.1
