ID,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
5367,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26426,187.7
5368,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26298,190
5369,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26164,192.4
5370,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,25453,190
5371,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,27324,206.9
5372,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26757,205.7
5373,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,27886,218.5
5374,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,29003,231.9
5375,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,29078,235.8
5376,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,30667,251.2
5377,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,31388,261.2
5378,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,32453,273.5
5379,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,32722,279.2
5380,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,33192,285.7
5381,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10209,228.2
5382,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10310,234
5383,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9868,228.1
5384,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9721,228.5
5385,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9198,220.4
5386,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9399,228.8
5387,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9426,235.2
5388,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9202,232.6
5389,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9767,252
5390,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9602,251.1
5391,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9798,260.1
5392,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10043,272.4
5393,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10335,283.2
5394,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11061,304.9
5395,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11230,311.3
5396,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10840,301.6
5397,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11297,315
5398,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11263,316.1
5399,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6968,135
5400,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6859,136.1
5401,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6524,132.1
5402,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6523,135.1
5403,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6180,130.3
5404,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6255,135.3
5405,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6198,137.9
5406,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6262,141.2
5407,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6519,150.8
5408,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6655,157.6
5409,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6620,160.9
5410,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6791,169.7
5411,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6725,172.4
5412,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7049,184.4
5413,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7262,194.2
5414,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7075,193.2
5415,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7094,198.1
5416,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7263,205.7
5417,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31990,176.2
5418,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,32042,177.8
5419,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31353,175.8
5420,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31629,179
5421,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,30952,177.7
5422,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31934,185.9
5423,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,31556,187
5424,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,32297,193.8
5425,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,33308,201.8
5426,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,32862,201.3
5427,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,33744,210.4
5428,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,36207,229.3
5429,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,36434,233.8
5430,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,38075,246.2
5431,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,38852,254.7
5432,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,39438,261.1
5433,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,40708,271.9
5434,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,41707,281.7
5435,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2256,152.4
5436,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2371,160.4
5437,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2341,160.8
5438,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2364,163.4
5439,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2360,165.2
5440,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2390,167.7
5441,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2322,167.1
5442,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2411,173.8
5443,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2657,193.6
5444,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2751,203
5445,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2718,201.5
5446,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3005,226.9
5447,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2969,225.9
5448,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3011,231.9
5449,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3109,243.6
5450,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3076,244.3
5451,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3115,249.5
5452,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3008,244.1
5453,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,10195,173.8
5454,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,10092,177.8
5455,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9964,181.1
5456,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9648,180
5457,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9364,180.2
5458,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9295,184.5
5459,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9295,189.9
5460,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9068,189.5
5461,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,8996,193.4
5462,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,8992,199.9
5463,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9030,206.8
5464,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9359,223.9
5465,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9182,225.6
5466,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9510,240.1
5467,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9659,249.4
5468,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9471,248.6
5469,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9893,265.8
5470,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9981,273.4
5471,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1729,153.4
5472,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1711,150.9
5473,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1704,154.6
5474,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1630,150.1
5475,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1668,155.4
5476,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1625,154
5477,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1616,155.2
5478,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1778,173.3
5479,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1681,167.4
5480,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1633,164.9
5481,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1757,180.6
5482,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1776,186.3
5483,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1783,189.2
5484,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1943,210.2
5485,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1937,212.1
5486,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1985,219.9
5487,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,2105,234.5
5488,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,2024,228.6
5489,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15429,198.8
5490,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15730,207.3
5491,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15223,205.6
5492,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14803,204.1
5493,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14454,203.7
5494,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14235,205.4
5495,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14582,217.4
5496,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14257,216.5
5497,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14661,228.1
5498,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14280,227.2
5499,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14642,238
5500,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14946,251.2
5501,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15038,258.6
5502,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15919,277.6
5503,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,16226,287.3
5504,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15688,280.6
5505,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,16174,293.6
5506,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,16280,299
5507,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43772,167.7
5508,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3036,144.4
5509,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43298,171.6
5510,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,41479,169.9
5511,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,40203,170.7
5512,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,39061,171.3
5513,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38094,172.5
5514,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38253,181.1
5515,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38077,184.1
5516,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38384,191.7
5517,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38912,200.1
5518,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,38782,205.2
5519,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,40152,220.4
5520,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,40196,226.9
5521,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,41779,241.2
5522,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43452,256.3
5523,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43199,259.1
5524,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43020,263.5
5525,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,43418,270.1
5526,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,635260,165.5
5527,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,633842,168.5
5528,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,614348,167
5529,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,611105,169.8
5530,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,599711,170.5
5531,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,596577,173.7
5532,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,597689,179.1
5533,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,599413,182.8
5534,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,616828,192.1
5535,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,616067,196.1
5536,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,631636,205.5
5537,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,652091,216.8
5538,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,652486,221.6
5539,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,685089,236.3
5540,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,696947,244.6
5541,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,700142,249.5
5542,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,710760,257.6
5543,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,725192,266.5
5544,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3636,150
5545,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3598,152.9
5546,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3431,151
5547,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3323,149
5548,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2889,143.2
5549,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2813,142.2
5550,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2844,148.7
5551,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2980,161
5552,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2932,163.7
5553,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2872,167.9
5554,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2942,178.1
5555,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3018,187.4
5556,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2977,188.6
5557,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2896,187.7
5558,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2909,194
5559,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,2786,190.1
5560,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1366,158.8
5561,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1311,152.5
5562,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1311,156.6
5563,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1220,149.6
5564,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1206,150.6
5565,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1187,151.7
5566,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1172,153.6
5567,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1171,156.1
5568,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1216,166.2
5569,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1166,162.4
5570,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1244,177.2
5571,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1234,180.5
5572,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1289,192.3
5573,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1349,204.1
5574,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1370,212
5575,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1429,224.1
5576,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1438,229.4
5577,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1342,217.4
5578,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14124,150.7
5579,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14077,154.2
5580,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13874,156.1
5581,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13663,157.3
5582,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13386,158.6
5583,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13272,162.2
5584,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13404,168.5
5585,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13397,172
5586,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13675,180.6
5587,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13750,186.7
5588,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14021,195.2
5589,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14192,203
5590,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14284,210.4
5591,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14756,222.1
5592,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14952,230
5593,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14913,234.5
5594,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,15264,245.5
5595,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,15329,250.9
5596,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11161,136.1
5597,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11025,137.6
5598,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10710,137.2
5599,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10524,138.2
5600,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10360,139.3
5601,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10439,143.8
5602,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10602,151.5
5603,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10561,153.9
5604,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10916,164
5605,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11037,170.1
5606,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10604,168.4
5607,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10985,180.5
5608,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10644,179.3
5609,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11185,192.8
5610,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11141,196.4
5611,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11281,203.3
5612,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11370,209.7
5613,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11515,215.7
5614,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4767,191
5615,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4727,191.3
5616,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4692,192.9
5617,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4666,193.7
5618,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4942,208.1
5619,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4914,210.1
5620,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4897,211.2
5621,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5038,219.6
5622,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5264,232.5
5623,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5208,232.5
5624,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5311,240.5
5625,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5538,253.6
5626,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,5674,263.6
5627,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6186,288.1
5628,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6189,291.2
5629,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6325,298.8
5630,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6435,305
5631,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6822,325.5
5632,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11526,154.9
5633,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11473,156
