ID,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
6413,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,134,12.9
6414,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,177,17
6415,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,189,18.7
6416,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,173,17
6417,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,241,24.2
6418,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,179,18.2
6419,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,227,23.2
6420,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,240,25.4
6421,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,188,19.8
6422,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,212,22.7
6423,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,264,28.2
6424,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1533,20.1
6425,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1723,23.3
6426,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1602,22.1
6427,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1564,22.1
6428,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1435,20.6
6429,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1480,21.9
6430,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1352,20.5
6431,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1390,21.6
6432,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1424,22.7
6433,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1438,23.5
6434,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1535,25.7
6435,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1588,27.5
6436,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1571,27.8
6437,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1814,32.5
6438,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1710,31
6439,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1617,29.5
6440,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1672,30.9
6441,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1588,29.7
6442,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2860,11.1
6443,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3214,13
6444,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3452,14.2
6445,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3339,14.4
6446,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2974,13.4
6447,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3055,14.2
6448,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3022,14.6
6449,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3387,16.5
6450,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3554,18.2
6451,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3230,17
6452,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3342,18.2
6453,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3654,20.5
6454,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3209,18.6
6455,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3613,21.4
6456,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3673,22.3
6457,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3608,22.2
6458,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3706,23.1
6459,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3534,22.4
6460,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,51537,13.5
6461,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,57062,15.2
6462,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,55227,15.1
6463,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,56979,15.9
6464,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,50636,14.5
6465,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,53826,15.7
6466,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,50097,15.1
6467,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,53692,16.5
6468,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,56284,17.6
6469,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,52717,16.8
6470,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,56326,18.4
6471,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,63001,21
6472,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,59664,20.4
6473,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,65163,22.6
6474,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,65681,23.2
6475,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,62034,22.2
6476,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,65313,23.7
6477,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,63730,23.5
6478,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,380,15.5
6479,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,372,15.7
6480,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,366,16.2
6481,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,413,18.6
6482,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,337,15.6
6483,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,358,17.1
6484,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,348,17.1
6485,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,332,16.3
6486,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,343,18
6487,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,313,17.1
6488,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,343,19.2
6489,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,333,19.5
6490,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,384,23.3
6491,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,453,28.2
6492,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,424,27.4
6493,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,411,27.2
6494,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,388,26.1
6495,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,391,27.1
6496,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,59,7
6497,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,85,10
6498,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,74,9.3
6499,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,77,9.3
6500,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,81,9.9
6501,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,68,8.4
6502,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,60,8
6503,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,52,7
6504,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,74,10.2
6505,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,70,9.9
6506,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,77,10.9
6507,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,97,14.4
6508,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,86,12.7
6509,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,116,17.7
6510,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,111,17.1
6511,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,133,20.7
6512,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,119,19
6513,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,134,21.7
6514,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1177,12.7
6515,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1416,15.7
6516,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1498,17.1
6517,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1442,17
6518,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1307,15.8
6519,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1421,17.6
6520,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1195,15.5
6521,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1237,16.3
6522,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1324,17.9
6523,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1231,17.2
6524,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1281,18.4
6525,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1464,21.6
6526,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1449,22.1
6527,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1559,24.2
6528,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1480,23.7
6529,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1481,24.1
6530,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1510,25.1
6531,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1594,27.1
6532,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,815,10
6533,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,851,10.7
6534,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,729,9.4
6535,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,768,10.1
6536,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,728,9.9
6537,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,734,10.1
6538,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,578,8.3
6539,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,728,10.6
6540,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,771,11.6
6541,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,743,11.4
6542,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,814,12.9
6543,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,927,15.2
6544,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,738,12.4
6545,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1086,18.8
6546,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,907,16
6547,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,965,17.4
6548,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1010,18.7
6549,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1259,23.7
6550,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,423,17.3
6551,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,526,21.2
6552,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,473,19.6
6553,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,481,20.2
6554,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,425,18.1
6555,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,455,19.8
6556,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,436,19
6557,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,443,19.7
6558,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,448,20
6559,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,408,18.4
6560,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,459,21.1
6561,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,458,21.2
6562,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,474,22.2
6563,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,536,25.3
6564,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,427,20.3
6565,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,483,23
6566,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,456,21.7
6567,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,520,25
6568,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,888,11.9
6569,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1052,14.2
6570,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1002,13.8
6571,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1125,15.6
6572,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,996,14.1
6573,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,986,14.2
6574,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,904,13.3
6575,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,979,14.6
6576,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1116,16.7
6577,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1022,15.7
6578,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1014,15.8
6579,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1268,19.9
6580,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1141,18.4
6581,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1165,19
6582,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1291,21.4
6583,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1236,20.8
6584,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1258,21.5
6585,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1425,24.6
6586,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,99,15
6587,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,99,16
6588,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,113,18.1
6589,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,112,18.4
6590,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,91,15.7
6591,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,116,20.4
6592,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,109,19.5
6593,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,142,26.7
6594,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,123,23.4
6595,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,113,21.8
6596,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,117,23.5
6597,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,119,24.5
6598,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,109,22.7
6599,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,145,30.8
6600,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,135,29.4
6601,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,112,24.5
6602,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,126,28.3
6603,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,130,30
6604,2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1012,17.4
6605,2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1040,18.4
6606,2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1011,18.2
6607,2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1057,19.3
6608,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1035,19.4
6609,2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1047,20
6610,2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1184,23.1
6611,2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1180,23.4
6612,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1107,22.3
6613,2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1051,21.3
6614,2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1104,23
6615,2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1036,22.1
6616,2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1049,22.8
6617,2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1062,23.2
6618,2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1032,22.8
6619,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,974,21.7
6620,2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,939,21.1
6621,1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,979,22.2
6622,2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,53,10
6623,2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,50,10
6624,2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,45,10.1
6625,2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,49,10.1
6626,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,44,9.5
6627,2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,53,12.5
6628,2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,56,13.5
6629,2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,47,12.7
6630,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,50,13.5
6631,2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,40,11.1
6632,2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,44,12.9
6633,2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,38,10.5
6634,2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,23,7.1
6635,2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,28,8.4
6636,2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,21,6.8
6637,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,24,7.2
6638,2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,30,11.6
6639,1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,34,13.4
6640,2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,487,5.7
6641,2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,458,5.5
6642,2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,325,4.1
6643,2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,374,4.9
6644,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,414,5.7
6645,2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,395,5.6
6646,2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,537,7.9
6647,2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,546,8.3
6648,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,503,7.8
6649,2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,528,8.5
6650,2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,565,9.3
6651,2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,608,10.5
6652,2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,634,11.2
6653,2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,563,10.4
6654,2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,622,11.9
6655,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,644,12.5
6656,2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,614,12.2
6657,1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,544,11.1
6658,2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,722,20
6659,2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,707,19.8
6660,2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,672,19.2
6661,2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,762,22
6662,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,674,19.8
6663,2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,787,23.6
6664,2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,737,22.8
6665,2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,680,21.1
6666,2008,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,638,20.1
6667,2007,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,666,21.5
6668,2006,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,616,20
6669,2005,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,624,20.6
6670,2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,562,18.8
6671,2003,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,526,17.8
6672,2002,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,601,20.4
6673,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,521,17.7
6674,2000,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,500,17.3
6675,1999,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,458,15.9
6676,2016,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3640,8.6
6677,2015,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3557,8.6
6678,2014,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3119,7.7
6679,2013,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2840,7.2
6680,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2728,7.2
6681,2011,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2599,7
6682,2010,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3112,8.7
6683,2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,3033,8.6
